dataset,filename,label,ada_boost_32,ada_boost_32_class,bayes_32,bayes_32_class,convnet_32,convnet_32_class,decision_tree_32,decision_tree_32_class,knn_32,knn_32_class,mlp_32,mlp_32_class,qda_32,qda_32_class,random_forest_32,random_forest_32_class,resnet_32,resnet_32_class,rocket_32,rocket_32_class,svc_linear_32,svc_linear_32_class,Oracle,Avg Ens,CBLOF,COF,COPOD,HBOS,LOF,PCC,AutoEncoder (AE),DenoisingAutoEncoder (DAE)
settings_one,synthetic_batch_0.out,AutoEncoder (AE),0.9176207184791564,PCC,0.9434167742729188,DenoisingAutoEncoder (DAE),0.9434167742729188,DenoisingAutoEncoder (DAE),0.9176207184791564,PCC,0.9176207184791564,PCC,0.9434167742729188,DenoisingAutoEncoder (DAE),0.9434167742729188,DenoisingAutoEncoder (DAE),0.9176207184791564,PCC,0.9286428093910216,HBOS,0.9434167742729188,DenoisingAutoEncoder (DAE),0.9176207184791564,PCC,0.9574305415153505,0.871533399930636,0.8377436995506287,0.8794755339622498,0.8969712257385254,0.9286428093910216,0.8611802458763123,0.9176207184791564,0.9574305415153505,0.9434167742729188
settings_one,synthetic_batch_103.out,PCC,0.932439625263214,PCC,0.932439625263214,PCC,0.9139955043792723,DenoisingAutoEncoder (DAE),0.932439625263214,PCC,0.932439625263214,PCC,0.9139955043792723,DenoisingAutoEncoder (DAE),0.9139955043792723,DenoisingAutoEncoder (DAE),0.932439625263214,PCC,0.9177002906799316,HBOS,0.9139955043792723,DenoisingAutoEncoder (DAE),0.932439625263214,PCC,0.932439625263214,0.777290528255261,0.8939913511276245,0.8821180462837219,0.9132030606269836,0.9177002906799316,0.8963242769241333,0.932439625263214,0.8950139880180359,0.9139955043792723
settings_one,synthetic_batch_104.out,PCC,0.9118247032165528,PCC,0.9118247032165528,PCC,0.8296846747398376,DenoisingAutoEncoder (DAE),0.9118247032165528,PCC,0.9118247032165528,PCC,0.8296846747398376,DenoisingAutoEncoder (DAE),0.8945387005805969,HBOS,0.9118247032165528,PCC,0.8945387005805969,HBOS,0.8296846747398376,DenoisingAutoEncoder (DAE),0.9118247032165528,PCC,0.9118247032165528,0.7523794213290896,0.8033825159072876,0.8332043290138245,0.8478554487228394,0.8945387005805969,0.8551273941993713,0.9118247032165528,0.8869186639785767,0.8296846747398376
settings_one,synthetic_batch_105.out,DenoisingAutoEncoder (DAE),0.860048770904541,PCC,0.9223595261573792,DenoisingAutoEncoder (DAE),0.9223595261573792,DenoisingAutoEncoder (DAE),0.860048770904541,PCC,0.9101762175559998,HBOS,0.9223595261573792,DenoisingAutoEncoder (DAE),0.9223595261573792,DenoisingAutoEncoder (DAE),0.860048770904541,PCC,0.9101762175559998,HBOS,0.9223595261573792,DenoisingAutoEncoder (DAE),0.860048770904541,PCC,0.9223595261573792,0.7363586441216698,0.8402884006500244,0.8710270524024963,0.788209080696106,0.9101762175559998,0.8826281428337097,0.860048770904541,0.9125959873199464,0.9223595261573792
settings_one,synthetic_batch_108.out,COPOD,0.90732604265213,PCC,0.90732604265213,PCC,0.8734000325202942,DenoisingAutoEncoder (DAE),0.90732604265213,PCC,0.9098911881446838,HBOS,0.8734000325202942,DenoisingAutoEncoder (DAE),0.8734000325202942,DenoisingAutoEncoder (DAE),0.90732604265213,PCC,0.9098911881446838,HBOS,0.8734000325202942,DenoisingAutoEncoder (DAE),0.90732604265213,PCC,0.9214801788330078,0.7891082529339251,0.8592134714126587,0.8667677640914917,0.9214801788330078,0.9098911881446838,0.8728881478309631,0.90732604265213,0.8031031489372253,0.8734000325202942
settings_one,synthetic_batch_110.out,PCC,0.936489760875702,PCC,0.936489760875702,PCC,0.8996166586875916,DenoisingAutoEncoder (DAE),0.936489760875702,PCC,0.936489760875702,PCC,0.8996166586875916,DenoisingAutoEncoder (DAE),0.8996166586875916,DenoisingAutoEncoder (DAE),0.936489760875702,PCC,0.9377731084823608,HBOS,0.8996166586875916,DenoisingAutoEncoder (DAE),0.936489760875702,PCC,0.9377731084823608,0.8218153528979134,0.9248314499855042,0.903587520122528,0.897419273853302,0.9377731084823608,0.9216936826705932,0.936489760875702,0.929060697555542,0.8996166586875916
settings_one,synthetic_batch_112.out,DenoisingAutoEncoder (DAE),0.7329347133636475,PCC,0.842863142490387,DenoisingAutoEncoder (DAE),0.842863142490387,DenoisingAutoEncoder (DAE),0.7329347133636475,PCC,0.7329347133636475,PCC,0.842863142490387,DenoisingAutoEncoder (DAE),0.842863142490387,DenoisingAutoEncoder (DAE),0.7329347133636475,PCC,0.8105217814445496,HBOS,0.842863142490387,DenoisingAutoEncoder (DAE),0.7329347133636475,PCC,0.842863142490387,0.7176043698128923,0.5471974015235901,0.6471132636070251,0.7150489091873169,0.8105217814445496,0.6619516611099243,0.7329347133636475,0.7686948776245117,0.842863142490387
settings_one,synthetic_batch_113.out,HBOS,0.9104343056678772,PCC,0.9104343056678772,PCC,0.8855725526809692,DenoisingAutoEncoder (DAE),0.9104343056678772,PCC,0.9104343056678772,PCC,0.9104343056678772,PCC,0.8855725526809692,DenoisingAutoEncoder (DAE),0.9104343056678772,PCC,0.8936479687690735,HBOS,0.8855725526809692,DenoisingAutoEncoder (DAE),0.9104343056678772,PCC,0.9117192029953004,0.7833665638613402,0.8568397164344788,0.8856934905052185,0.8938576579093933,0.8936479687690735,0.9117192029953004,0.9104343056678772,0.8513031005859375,0.8855725526809692
settings_one,synthetic_batch_114.out,PCC,0.9067635536193848,PCC,0.7540497779846191,DenoisingAutoEncoder (DAE),0.7540497779846191,DenoisingAutoEncoder (DAE),0.9067635536193848,PCC,0.9067635536193848,PCC,0.9067635536193848,PCC,0.7540497779846191,DenoisingAutoEncoder (DAE),0.9067635536193848,PCC,0.7957411408424377,HBOS,0.7540497779846191,DenoisingAutoEncoder (DAE),0.9067635536193848,PCC,0.9067635536193848,0.7390276796176242,0.7921978235244751,0.7025546431541443,0.8085604310035706,0.7957411408424377,0.7619592547416687,0.9067635536193848,0.6951417922973633,0.7540497779846191
settings_one,synthetic_batch_117.out,HBOS,0.9352925419807434,PCC,0.9017456769943236,DenoisingAutoEncoder (DAE),0.9017456769943236,DenoisingAutoEncoder (DAE),0.9352925419807434,PCC,0.9352925419807434,PCC,0.9017456769943236,DenoisingAutoEncoder (DAE),0.9017456769943236,DenoisingAutoEncoder (DAE),0.9352925419807434,PCC,0.9518647193908693,HBOS,0.9017456769943236,DenoisingAutoEncoder (DAE),0.9352925419807434,PCC,0.9518647193908693,0.8460090250890321,0.8677359223365784,0.872849702835083,0.9017441868782043,0.9518647193908693,0.8525567650794983,0.9352925419807434,0.9164355397224426,0.9017456769943236
